COLOR,calc_x,calc_y,calc_z
ffffffff,-3.022150087,-10.80955612,12.50943775
ffffffff,-7.614078944,3.417111938,12.50913189
ffffffff,-7.859048922,3.513876474,12.92305161
ffffffff,-8.80493767,8.338067363,11.71854005
ffffffff,-3.302656484,-9.229036967,12.23074091
ffffffff,-3.153162539,-9.579127623,12.22507929
ffffffff,-9.969939003,5.112859186,16.09119323
ffffffff,-11.38061661,-2.006709765,23.41301042
ffffffff,-10.05865269,1.564353042,18.63195125
ffffffff,-2.91537506,-10.28900714,12.35428057
ffffffff,5.679896861,-18.1690141,0.661429897
ffffffff,-0.358349613,-15.67049053,10.8860095
ffffffff,-0.959612872,-12.19303762,9.802176452
ffffffff,-3.272570534,-11.5189636,13.90236515
ffffffff,-6.165365035,-3.53808641,14.47811798
ffffffff,-1.302588089,-13.42961539,11.40620116
ffffffff,-7.513096265,-1.366715627,15.7265346
ffffffff,8.253602893,-25.13304036,0.277031326
ffffffff,-8.443144767,-1.713173897,17.91706445
ffffffff,-8.324772278,-5.119431439,19.95787435
ffffffff,-5.945627602,-3.657774506,14.25562454
ffffffff,-0.122781433,-12.79025792,8.804059743
ffffffff,6.54161009,-15.08064858,-2.913314162
ffffffff,3.002455654,-15.47513341,4.401306393
ffffffff,-7.675716436,0.930223063,14.6710176
ffffffff,-3.305716851,-9.954751079,13.27695747
ffffffff,5.650569844,-15.87741214,-0.594407214
ffffffff,-4.112315937,-8.839020319,14.18461598
ffffffff,6.941481798,-13.32878215,-4.87129473
ffffffff,-5.813141952,-4.369391927,14.57294063
ffffffff,-5.922905248,-3.419590939,14.18541812
ffffffff,5.529576127,-15.95945411,-0.235847641
ffffffff,-8.218541492,9.749466405,9.876697937
ffffffff,3.13659083,-20.14484897,7.5456378
ffffffff,4.375066658,-16.16982585,2.387039281
ffffffff,-7.926458053,3.58893056,13.67378703
ffffffff,5.344648788,-15.46934358,0.01142605
ffffffff,-8.851722653,0.653136455,17.70137957
ffffffff,-7.103338531,-0.651454905,15.06306629
ffffffff,6.858430515,-14.27626339,-3.907835172
ffffffff,-8.517608385,2.161614537,16.03097987
ffffffff,-4.103222269,-6.548711343,13.16679903
ffffffff,2.142424004,-15.90843879,7.00296272
ffffffff,-7.549285034,3.362737158,13.17452444
ffffffff,-0.536071203,-13.231823,10.62457296
ffffffff,-7.562827753,1.247949954,14.73707574
ffffffff,-7.954680398,6.316112401,11.90525683
ffffffff,-0.320617539,-19.54083365,14.79133236
ffffffff,-8.61250783,0.278182424,17.6988163
ffffffff,-0.840520638,-12.85825322,11.09910753
ffffffff,5.521512183,-15.26133083,-0.373966042
ffffffff,-4.155320031,-11.22726715,16.83939421
ffffffff,3.616188763,-16.25785173,4.341450112
ffffffff,4.499087945,-21.42381768,6.297861272
ffffffff,-4.424304423,-10.19466078,16.67630759
ffffffff,-20.88513209,12.46486349,34.47868769
ffffffff,4.450391823,-15.49993859,2.082979645
ffffffff,-0.495511918,-12.17815004,10.01152229
ffffffff,1.818811292,-14.77040339,7.066476662
ffffffff,-3.059963659,-13.11829166,16.23676119
ffffffff,-7.265389618,-6.683208875,20.35715757
ffffffff,-28.01655012,21.22720927,43.42211099
ffffffff,1.155826818,-13.85134798,8.028108224
ffffffff,-2.516160507,-9.736280644,12.81126767
ffffffff,6.747755752,-12.30972224,-5.004178679
ffffffff,-1.143152541,-13.14556497,12.50863048
ffffffff,-2.681418543,-9.87607207,13.33188369
ffffffff,1.852090946,-13.84391207,6.674011072
ffffffff,-0.673491629,-11.75184907,10.49875713
ffffffff,-7.035660728,0.030699056,15.10881575
ffffffff,-4.637433241,-10.48471833,18.30437799
ffffffff,4.456849177,-16.70313389,3.492054806
ffffffff,7.514691408,-12.91671757,-6.137973282
ffffffff,2.901418634,-16.79742231,6.970296028
ffffffff,1.739692017,-17.46030093,10.09390757
ffffffff,-0.923256013,-11.78366633,11.3982924
ffffffff,4.356862575,-15.46893606,2.801911316
ffffffff,1.538434377,-15.09319961,8.748624897
ffffffff,4.492606442,-15.05095702,2.288626888
ffffffff,-2.961418754,-10.09455303,14.74846954
ffffffff,1.517495144,-12.85970784,7.106968675
ffffffff,4.462296371,-14.99715268,2.352411929
ffffffff,-5.016039027,-3.694090493,14.17108372
ffffffff,5.581396219,-15.63982188,0.423240025
ffffffff,2.083926748,-13.55522427,6.494520909
ffffffff,7.811438553,-20.22279542,-0.749471613
ffffffff,5.843430648,-14.41950515,-1.145277071
ffffffff,4.282848493,-18.14601446,5.423811549
ffffffff,1.825122395,-13.42828531,7.081672116
ffffffff,7.340614211,-16.10006065,-3.037297833
ffffffff,-8.234132386,7.662347409,12.07443391
ffffffff,1.828576659,-13.50669008,7.186234828
ffffffff,-5.792394247,-3.799105769,16.18558945
ffffffff,-6.92787614,-0.43100952,15.97908028
ffffffff,1.91301846,-15.87803527,9.06307101
ffffffff,-14.50657802,3.670728559,29.66185299
ffffffff,-7.316671353,1.515209796,15.24534428
ffffffff,8.749294633,-24.02544159,0.575776093
ffffffff,7.031097282,-18.17427643,-0.493266528
ffffffff,2.483070954,-15.29710803,7.488364156
ffffffff,-7.759070209,7.513812016,11.29070784
ffffffff,-3.891594408,-5.908642275,14.20901377
ffffffff,4.989955239,-13.64307131,0.479371234
ffffffff,1.532359597,-18.32509449,12.65262658
ffffffff,-7.055736958,4.232813062,12.64102207
ffffffff,-6.008200458,-0.454922659,14.3900675
ffffffff,2.387161613,-13.89246227,6.853804637
ffffffff,0.555041033,-12.76364876,10.14406925
ffffffff,0.977025081,-12.66866779,9.093453882
ffffffff,6.571881113,-14.04222184,-2.761680726
ffffffff,5.287415476,-17.55705388,3.444729926
ffffffff,-6.472326067,0.929217421,14.38108708
ffffffff,7.786996979,-20.29640801,0.09106039
ffffffff,4.727407152,-15.40493608,2.864534517
ffffffff,4.314746381,-16.08039814,4.479834796
ffffffff,7.286256717,-17.64281379,-1.110645308
ffffffff,-2.226386451,-10.59244515,14.94164038
ffffffff,-11.01485577,-10.71896267,35.91177659
ffffffff,-3.228512152,-7.986834316,14.96930382
ffffffff,-7.300675411,-10.57108541,27.04372502
ffffffff,5.463503018,-16.34765109,2.076684303
ffffffff,6.194242944,-16.28077519,0.28276741
ffffffff,-6.399968485,-5.018216301,20.00857986
ffffffff,-6.974464001,3.846935145,13.16223129
ffffffff,4.02416468,-14.96613315,4.373726664
ffffffff,-4.167116023,-7.197335295,16.85705891
ffffffff,-3.263719703,-5.842132871,13.41613901
ffffffff,-7.470756147,3.370036807,14.90174464
ffffffff,-1.773346866,-13.76687357,17.54441191
ffffffff,-0.783664136,-10.69703525,12.25618665
ffffffff,4.279598058,-14.77859874,3.799045065
ffffffff,-2.409018183,-10.45124702,16.05153692
ffffffff,3.392499356,-14.47535839,5.77272712
ffffffff,2.916596156,-13.82827876,6.375134787
ffffffff,-7.024445514,-1.892710601,19.20195502
ffffffff,-7.757154117,-2.090136197,21.20488004
ffffffff,3.033239746,-13.48148688,5.75774791
ffffffff,-10.08106238,-1.910303939,26.84137622
ffffffff,-3.034391323,-5.988881783,13.43042964
ffffffff,6.722728017,-14.95176833,-1.88520821
ffffffff,-7.916359577,0.36778727,19.36138919
ffffffff,-1.957102833,-9.199549468,14.06557751
ffffffff,0.747936364,-20.69321277,18.98086732
ffffffff,-7.768243344,7.556924983,11.91032359
ffffffff,6.578035183,-15.31079156,-1.007540821
ffffffff,7.205174752,-13.17143389,-4.753870234
ffffffff,-3.545957462,-11.86441774,21.36176347
ffffffff,7.052840791,-13.82408066,-3.677181195
ffffffff,-7.081888665,5.008691743,12.90843367
ffffffff,6.710086047,-13.80048222,-2.810854962
ffffffff,8.725900632,-24.02639183,2.727262854
ffffffff,-7.869079367,7.157801132,12.75847236
ffffffff,-7.934099306,2.166059402,18.27465643
ffffffff,4.526845695,-15.08876251,4.339152247
ffffffff,-1.425348103,-9.207188609,13.65289137
ffffffff,1.482082586,-15.1154475,12.46219693
ffffffff,4.332276356,-17.83935404,7.936550193
ffffffff,7.04880502,-13.2178911,-4.179653389
ffffffff,6.179663098,-16.08179171,1.216802898
ffffffff,-4.307997372,-10.45198507,22.72394421
ffffffff,-1.746953253,-9.999286336,15.52970134
ffffffff,7.874823523,-17.87150806,-1.249229277
ffffffff,0.258340277,-14.23094414,15.03550338
ffffffff,4.384515449,-14.96478231,4.880844466
ffffffff,-2.983047496,-6.844200098,15.54102677
ffffffff,1.756648787,-18.54884851,15.92434903
ffffffff,7.798666905,-15.76554624,-3.263097193
ffffffff,-7.695500497,5.336569394,14.65461586
ffffffff,-3.774949898,-5.757755466,16.58070425
ffffffff,4.269375872,-17.02224372,7.681775418
ffffffff,-1.693366515,-7.898849079,13.4605472
ffffffff,4.000564923,-15.21678153,6.379271347
ffffffff,-5.187238665,-0.795612242,14.92715898
ffffffff,7.766304348,-17.69213513,-0.894288917
ffffffff,-1.494375105,-7.893652568,13.12034614
ffffffff,7.332850676,-17.38467712,0.029637654
ffffffff,0.586390539,-11.7789434,12.01376004
ffffffff,5.924068891,-15.99767511,2.285290385
ffffffff,-1.847396272,-10.37122346,17.23793698
ffffffff,-0.850872041,-9.172122093,13.08236191
ffffffff,3.486752505,-13.66910697,6.431814799
ffffffff,-7.823812097,6.832363621,13.64992567
ffffffff,-6.696082375,0.913677595,17.57801615
ffffffff,5.51603062,-17.93013775,5.965261213
ffffffff,-6.970552127,5.156054763,13.35614033
ffffffff,7.249086863,-14.41947396,-3.026181421
ffffffff,-3.260301213,-5.750847455,16.11863621
ffffffff,-6.669404225,4.493490886,13.36813588
ffffffff,2.515650019,-14.03761795,9.900755846
ffffffff,-7.904182431,10.63523284,9.423832038
ffffffff,-6.168927704,2.640183252,14.2469035
ffffffff,-6.279133921,1.886219822,15.50588417
ffffffff,-0.690993042,-12.28238972,16.97556615
ffffffff,-3.761077189,-5.131339916,16.962046
ffffffff,-12.28811935,13.18662017,18.79583927
ffffffff,-6.181916292,2.934067566,13.9927491
ffffffff,-6.103044839,3.082869782,13.62443831
ffffffff,-2.763145737,-5.52509837,14.89912733
ffffffff,6.237427867,-14.37940452,0.030091865
ffffffff,-8.175642346,7.132067391,14.67270883
ffffffff,1.961444295,-12.4121118,9.945520957
ffffffff,7.596838222,-17.94054221,0.639499073
ffffffff,7.576990252,-17.86760866,0.613304959
ffffffff,3.30543675,-14.45548017,8.73818826
ffffffff,3.405068709,-14.891195,9.001573367
ffffffff,2.802239412,-13.34374144,8.810629084
ffffffff,0.292938672,-10.75641149,12.91045028
ffffffff,4.904316393,-15.92195171,6.067094777
ffffffff,7.210072183,-15.2599184,-1.556766349
ffffffff,4.131066352,-16.88227476,9.570740756
ffffffff,6.060470731,-24.16344051,13.31846602
ffffffff,1.492590099,-12.06908985,11.19440159
ffffffff,-5.0873125,0.222116861,14.77195114
ffffffff,5.195782503,-16.65102481,6.32110857
ffffffff,-2.06766444,-5.927528399,13.91674606
ffffffff,-1.190073435,-8.665251368,14.9620014
ffffffff,-3.019788786,-5.06172475,15.73930576
ffffffff,-7.433395061,5.313942701,15.23137933
ffffffff,3.793028651,-14.36618927,7.672318402
ffffffff,-3.205096025,-3.792718968,14.68716489
ffffffff,7.975888283,-19.95124135,2.615365473
ffffffff,-8.954363887,9.789110216,13.92175182
ffffffff,6.170577163,-16.69018941,3.733639942
ffffffff,5.764444531,-16.02013302,4.103219399
ffffffff,-1.961179588,-5.902401495,13.91732707
ffffffff,-4.431968235,-2.195229553,16.51677285
ffffffff,6.336375083,-17.41850598,4.388370032
ffffffff,13.22981097,-29.07049781,-0.780580772
ffffffff,1.037363033,-13.95940565,16.0234952
ffffffff,4.159711057,-14.98927406,7.844151366
ffffffff,4.210040814,-13.93553726,6.263468783
ffffffff,-0.608734897,-12.71947021,19.4596352
ffffffff,6.96813314,-15.6727633,0.152676872
ffffffff,3.750280672,-13.61530811,7.301586876
ffffffff,-6.39606449,3.878173094,14.46737489
ffffffff,7.934817348,-17.72190735,0.105058141
ffffffff,6.203513586,-16.77927592,4.228855463
ffffffff,-6.331770872,2.307079446,16.57122564
ffffffff,-1.666357699,-6.683395688,14.67096062
ffffffff,8.168409888,-15.13239915,-4.188824339
ffffffff,-6.088046776,2.948322092,14.93278421
ffffffff,-6.925663388,6.851123073,12.03012324
ffffffff,-4.632015729,-0.488479271,15.25369625
ffffffff,-1.782915211,-7.885745115,16.8139616
ffffffff,-0.112581746,-9.084688365,13.26390483
ffffffff,7.315594024,-15.00583712,-1.681007745
ffffffff,-5.607671169,2.374541983,14.28400558
ffffffff,8.018319251,-17.68449035,-0.061001699
ffffffff,1.545683384,-12.58858094,13.11999963
ffffffff,2.792958621,-12.40342826,8.998678703
ffffffff,1.602681494,-11.28927538,11.37067287
ffffffff,1.893198256,-11.67604653,11.00330104
ffffffff,8.320154166,-17.42008668,-1.201039655
ffffffff,-6.603941544,5.527630001,13.12550572
ffffffff,5.507742534,-18.33500665,9.283632365
ffffffff,-3.676394421,-4.206913383,18.17194525
ffffffff,-5.374888997,-0.331567198,17.97228413
ffffffff,6.379779771,-15.36421412,2.181326427
ffffffff,3.435046066,-12.82872216,8.046215694
ffffffff,8.484368485,-18.3787015,-0.120123171
ffffffff,-6.470668682,4.970503751,13.70379401
ffffffff,-4.670643657,-0.980002867,16.78681715
ffffffff,5.741521543,-16.15082074,5.552917539
ffffffff,4.739708927,-16.21904814,9.026165407
ffffffff,-8.475348537,9.025329501,14.23764273
ffffffff,-2.965462802,-3.123853655,14.55036859
ffffffff,2.491877691,-12.11800484,10.26741997
ffffffff,7.55542186,-12.71972307,-5.540249189
ffffffff,4.781398469,-14.54270606,6.729551193
ffffffff,7.410899779,-13.01379251,-4.541489317
ffffffff,0.820950584,-10.00680195,13.06131456
ffffffff,8.45798964,-17.99044066,-0.222065108
ffffffff,-3.504655463,-2.581023464,16.03093423
ffffffff,7.009950422,-14.81627669,-0.288965779
ffffffff,3.153681619,-15.45940326,14.07232986
ffffffff,-1.459413144,-8.431552387,18.75910227
ffffffff,5.822251279,-14.47600386,3.42483053
ffffffff,-1.343319377,-10.72376839,22.33664497
ffffffff,-9.629354884,5.488033089,24.56999641
ffffffff,6.54934084,-16.98183769,5.105791015
ffffffff,12.21303505,-24.50626893,-2.241500318
ffffffff,-7.524082693,6.143055017,16.30074482
ffffffff,10.35495583,-22.01537408,0.30149685
ffffffff,6.459402253,-17.92204857,7.20240538
ffffffff,4.673819151,-13.90402571,6.893119398
ffffffff,3.848896289,-12.71606884,7.850940264
ffffffff,7.622164336,-16.78738929,1.324797218
ffffffff,-3.504039866,-5.006146947,21.21245528
ffffffff,-1.141571961,-7.602127495,17.15317456
ffffffff,1.549461812,-10.24533879,12.15791771
ffffffff,9.507208843,-18.85376895,-1.735985352
ffffffff,-1.838963689,-5.362010363,16.03428814
ffffffff,4.471979128,-15.58537776,10.95726345
ffffffff,0.256352076,-8.438722082,13.89658739
ffffffff,-5.089316167,-14.49225059,44.13241841
ffffffff,-2.021147156,-4.717963614,15.74060253
ffffffff,-4.636746692,0.116558697,16.91963373
ffffffff,10.20813712,-20.76396713,-0.698833526
ffffffff,9.274704482,-17.63578276,-2.793308324
ffffffff,2.440145432,-11.37257694,11.43814344
ffffffff,0.118115529,-13.53469907,24.16886446
ffffffff,7.68754813,-15.76879399,-0.183715511
ffffffff,3.684209929,-12.30351293,8.555690451
ffffffff,-1.308009615,-5.365671077,14.74785343
ffffffff,1.162754437,-10.25309232,14.41848135
ffffffff,-3.963813368,-0.250771138,15.44651185
ffffffff,8.029665226,-19.95428991,6.330525938
ffffffff,1.94658465,-10.34157676,11.71593335
ffffffff,4.579877444,-14.02873358,8.626979608
ffffffff,9.166317848,-18.20144613,-1.085865406
ffffffff,-4.265394546,0.874008229,14.87994251
ffffffff,7.527853475,-16.22478642,1.55224859
ffffffff,6.845104592,-19.57940889,10.75595165
ffffffff,4.90226622,-13.67645414,7.18359239
ffffffff,-15.22165399,12.39679283,35.97605848
ffffffff,0.424533334,-7.91553287,13.75197236
ffffffff,7.018912094,-14.87549321,1.326285377
ffffffff,4.998714264,-13.25669565,6.236941729
ffffffff,4.549356771,-14.68752195,10.93520133
ffffffff,-0.634812199,-6.96194937,16.50138729
ffffffff,-4.983840566,2.980404717,14.14491142
ffffffff,-4.631550693,2.771925907,13.16087793
ffffffff,-4.006817056,0.674825408,14.86291923
ffffffff,7.585458283,-15.12143316,-0.324829821
ffffffff,-1.691162471,-5.104635677,17.26511392
ffffffff,4.459677946,-13.45330759,9.137519538
ffffffff,-6.543073385,5.947479136,14.66365109
ffffffff,3.485706367,-13.50739873,13.34480427
ffffffff,5.533512888,-14.08367056,6.095194837
ffffffff,-6.508690144,6.728185976,13.07072587
ffffffff,6.121928435,-14.1808816,4.075211779
ffffffff,4.868259157,-13.33197594,7.60703609
ffffffff,-4.219684893,1.555050741,14.42079967
ffffffff,8.083500346,-16.03040917,-0.068935636
ffffffff,-3.396610188,-0.342020661,15.19762909
ffffffff,-5.944581817,6.192458919,12.04762518
ffffffff,7.893594525,-16.49736467,1.854460592
ffffffff,5.210198793,-12.74176741,5.23465768
ffffffff,8.162049388,-15.83401751,-0.63764022
ffffffff,3.997492175,-12.01690481,9.026730022
ffffffff,0.75890059,-7.924975614,14.11738088
ffffffff,-3.707279225,-0.102258604,16.36351046
ffffffff,6.805037323,-14.76804581,2.966761204
ffffffff,9.869409383,-16.95053751,-5.483829152
ffffffff,-3.468760512,0.131437455,14.98788895
ffffffff,0.442104799,-8.297314082,16.66544435
ffffffff,-7.596435059,10.6813244,9.533367456
ffffffff,2.601219937,-11.16924567,13.89714284
ffffffff,3.716197771,-11.70784946,10.13292244
ffffffff,0.04528841,-8.649370046,19.63885919
ffffffff,4.135648038,-13.5949575,12.62961346
ffffffff,1.167105941,-8.159673085,13.53559317
ffffffff,7.153129182,-1.45E+01,1.335818112
ffffffff,-4.207729969,0.762398426,17.37046961
ffffffff,-5.455906543,2.914406624,18.16985144
ffffffff,8.055250549,-12.92620999,-6.421169366
ffffffff,7.465830176,-13.45209825,-2.433988762
ffffffff,8.071195173,-14.80361915,-1.989656095
ffffffff,2.088567877,-9.389893365,12.88189409
ffffffff,10.67319755,-20.47683717,-0.382906887
ffffffff,7.324700121,-16.76557616,6.504043955
ffffffff,7.521129942,-13.21808812,-3.135600701
ffffffff,-1.886831422,-3.045520764,16.65479825
ffffffff,9.827788584,-18.76690325,-0.288414146
ffffffff,8.906612101,-16.32232311,-1.905130015
ffffffff,9.673758555,-16.65459501,-4.766429414
ffffffff,-7.604437243,11.28253513,8.321440143
ffffffff,7.698367589,-14.90254809,0.409935875
ffffffff,0.010819927,-8.85622602,22.59844213
ffffffff,-7.831983202,10.65415645,11.06409282
ffffffff,-6.4611319,7.267122962,13.09823041
ffffffff,7.464107055,-13.89719561,-0.851572427
ffffffff,5.540650385,-13.28440954,7.104361652
ffffffff,1.632535918,-8.199832532,13.28695641
ffffffff,7.695766243,-13.98120132,-1.716825429
ffffffff,7.815795829,-14.50337752,-0.932649084
ffffffff,11.37134122,-21.22524885,-0.903994535
ffffffff,9.452220888,-16.28627685,-4.253995423
ffffffff,9.585337144,-19.70519984,4.506036804
ffffffff,6.733520286,-13.83025978,3.135164529
ffffffff,7.871341255,-16.41405036,4.393879463
ffffffff,16.51783155,-33.86657347,7.714038046
ffffffff,7.472950688,-14.22783944,0.446096036
ffffffff,6.998273788,-18.55956968,15.01209851
ffffffff,6.984028014,-15.00463635,5.342443975
ffffffff,7.038290664,-15.52302664,6.518742677
ffffffff,1.270642537,-7.560631335,14.95621105
ffffffff,-6.963893769,9.366640898,10.57216713
ffffffff,5.705430895,-13.20976718,7.458667501
ffffffff,0.764358814,-6.923475528,16.03495119
ffffffff,9.076607533,-24.16072589,21.09468253
ffffffff,6.138754281,-13.72978549,6.790665984
ffffffff,-0.767741579,-3.707283859,15.18459666
ffffffff,-2.27250972,-1.292539541,16.43226103
ffffffff,7.745149813,-14.50537662,0.35018763
ffffffff,5.176127608,-13.40031916,11.36129593
ffffffff,6.241864504,-13.06286379,4.390335361
ffffffff,7.057075723,-14.08651325,3.068244563
ffffffff,11.2040355,-22.19947185,4.398075706
ffffffff,-7.7473725,11.18445551,9.626211724
ffffffff,-2.140338526,-1.719646609,17.45320878
ffffffff,-5.472569197,5.76890081,13.36557405
ffffffff,-2.201102598,-0.865706324,15.22570328
ffffffff,-1.348003487,-3.192725623,17.61565036
ffffffff,8.06248837,-14.84307788,-0.123822926
ffffffff,7.946255568,-13.96522957,-2.123910756
ffffffff,-8.771301598,12.23357146,12.32521252
ffffffff,5.514432231,-12.40309124,7.241598956
ffffffff,6.708472047,-14.45877321,6.881021658
ffffffff,7.80511489,-12.98475862,-4.298455677
ffffffff,0.309311613,-5.584909543,16.15297286
ffffffff,5.651149411,-12.69268939,7.518660906
ffffffff,7.946219021,-16.19877725,5.395942613
ffffffff,7.773215275,-14.0637457,-0.51340989
ffffffff,-5.236191521,5.247169675,14.44246083
ffffffff,4.745344813,-11.99760687,11.3027798
ffffffff,16.85634576,-31.39746617,2.360705364
ffffffff,3.227611922,-9.651913211,12.81753036
ffffffff,6.516332169,-13.47367869,5.583919735
ffffffff,-7.305570419,9.558746577,12.72670016
ffffffff,-10.39753425,11.31912291,26.00965751
ffffffff,4.545501728,-11.01729663,9.579018069
ffffffff,9.864474119,-25.71124556,27.06213376
ffffffff,-0.247348569,-4.986063601,18.96168508
ffffffff,7.985332025,-13.67621494,-2.769661701
ffffffff,-6.791250862,9.1244493,11.10755273
ffffffff,-4.013594747,2.412564534,17.035942
ffffffff,-1.807518686,-2.389968111,19.97855222
ffffffff,-3.307968759,0.42669502,19.71992074
ffffffff,8.09167731,-14.35455525,-0.88088597
ffffffff,4.192030923,-10.82450808,11.76699977
ffffffff,12.02177685,-21.03374702,-2.247459549
ffffffff,-5.416012998,5.56163457,15.36156819
ffffffff,-2.243315788,-0.70215268,17.38567017
ffffffff,11.704079,-19.21958879,-6.682738448
ffffffff,6.24447618,-13.17456582,7.19932083
ffffffff,-0.132748127,-3.898959235,15.28279895
ffffffff,2.244873594,-7.265479635,12.11772764
ffffffff,2.398670029,-7.763238116,12.95293458
ffffffff,12.1213122,-21.57344866,-0.58748141
ffffffff,-2.175789812,-0.290312344,15.90056463
ffffffff,2.244962951,-7.907186546,14.82262845
ffffffff,9.393007186,-17.46661064,2.586296334
ffffffff,-7.513127714,11.32531176,8.0535918
ffffffff,-1.510682705,-1.262678872,15.30598419
ffffffff,-1.137038482,-2.014628326,15.78029933
ffffffff,-7.626616639,11.58836353,7.816938752
ffffffff,-8.09098834,11.25151173,12.38666078
ffffffff,-1.812668436,-0.761975648,15.67493993
ffffffff,3.497743307,-11.88431225,22.52500218
ffffffff,-5.285900018,5.023149923,17.44055631
ffffffff,5.099369641,-11.75017329,10.79381237
ffffffff,7.983326407,-13.95661368,-0.887672275
ffffffff,-1.781482892,-1.263695649,17.91790839
ffffffff,-1.520477888,-1.292655961,16.13722638
ffffffff,2.096307711,-8.242171152,18.27976302
ffffffff,5.874007965,-13.457876,12.36065482
ffffffff,-0.436789506,-4.263106091,20.65721445
ffffffff,-1.419939789,-0.879713921,13.92542222
ffffffff,4.747134797,-11.94722808,14.60257917
ffffffff,13.59164843,-24.28951868,1.093588183
ffffffff,-6.099434197,7.068756372,15.41033936
ffffffff,8.09691155,-14.70997778,1.841898121
ffffffff,9.712541065,-16.73481128,-1.62818957
ffffffff,8.726968933,-14.98240185,-1.697024361
ffffffff,-1.235489844,-1.525702895,16.03535754
ffffffff,8.988858883,-16.14979194,1.610538031
ffffffff,-1.761757925,-1.614353708,20.65224045
ffffffff,1.485111409,-5.890714679,14.39564343
ffffffff,7.787361471,-12.24256157,-6.248744116
ffffffff,7.894269202,-13.53109961,-1.345767561
ffffffff,5.871508751,-12.65486579,10.73955764
ffffffff,7.48138187,-14.9660621,8.565794582
ffffffff,6.535392551,-12.78227737,6.167872756
ffffffff,7.19771184,-14.08980948,6.92553846
ffffffff,-3.6341861,2.919872593,15.8294502
ffffffff,-6.005804181,6.429178884,18.88448445
ffffffff,-1.559928062,-1.357937913,19.19391569
ffffffff,6.90368049,-13.22238047,5.788596572
ffffffff,-1.181389439,-1.212730181,15.48403931
ffffffff,7.985233308,-13.69250569,-0.839029052
ffffffff,7.163976505,-13.59919472,5.621862299
ffffffff,4.113047883,-9.808505913,13.01314629
ffffffff,5.889670712,-12.1346877,9.364261687
ffffffff,7.018599134,-13.81648015,8.026000885
ffffffff,-0.972053017,-1.679580857,16.46981531
ffffffff,-5.553478331,6.580967931,14.90276795
ffffffff,-5.820275356,7.514280143,12.64992126
ffffffff,-3.701364173,2.543877117,19.40741329
ffffffff,10.32512503,-17.7974541,-0.140056204
ffffffff,37.74088363,-65.02794281,-0.47241684
ffffffff,29.01466776,-49.99258031,-0.363187512
ffffffff,9.859494652,-17.80165107,4.040413931
ffffffff,-1.69711324,-0.982199838,20.10663349
ffffffff,7.470135469,-13.59936844,3.799607346
ffffffff,7.098733031,-13.93806133,8.943568025
ffffffff,8.402385812,-14.39048922,-0.302507125
ffffffff,-2.085547401,-0.743860704,22.82864777
ffffffff,-1.561319063,-1.081915082,19.90958921
ffffffff,9.027635828,-15.73765396,1.185981255
ffffffff,-6.600852775,9.196215824,11.3436999
ffffffff,1.342748815,-5.025237285,14.81180791
ffffffff,4.59936614,-9.953940325,11.30333575
ffffffff,12.14481688,-21.81992936,5.522465394
ffffffff,8.38233014,-14.27021136,-0.456501776
ffffffff,-5.439203144,6.507521667,15.35754675
ffffffff,3.195698238,-7.961592256,13.59691032
ffffffff,8.090851388,-13.89031951,0.269362972
ffffffff,7.920575142,-14.86512599,7.362297094
ffffffff,8.019369943,-14.03098733,1.792759882
ffffffff,-1.029072268,-0.91622578,15.22831372
ffffffff,-0.963009401,-0.971789299,14.97522859
ffffffff,-1.202183269,-1.211451005,18.82638894
ffffffff,-0.835192661,-1.644120514,18.15475746
ffffffff,8.556984695,-14.85104699,1.868040918
ffffffff,7.435037927,-13.61420108,5.94212791
ffffffff,-0.285215763,-2.417003705,17.40536008
ffffffff,10.12098619,-21.23816446,24.40494
ffffffff,4.349915195,-9.336931031,11.91219764
ffffffff,6.211407215,-12.34464065,11.15869765
ffffffff,-6.055640511,7.662270336,15.93719933
ffffffff,-4.411507611,5.094580124,14.62506006
ffffffff,-5.366435523,6.824423558,13.96941448
ffffffff,30.68256466,-52.78147365,6.039960874
ffffffff,7.792055614,-13.39884797,1.541626227
ffffffff,-7.926807743,11.01103056,14.96811762
ffffffff,-0.815806797,-1.467523214,18.23789272
ffffffff,-4.569109955,5.456848123,14.44488043
ffffffff,9.223897512,-15.70918646,1.066336177
ffffffff,8.746140461,-14.27240407,-3.005802389
ffffffff,1.784520601,-5.392734404,15.52221904
ffffffff,8.59500322,-14.44116492,-0.211193948
ffffffff,3.497375654,-7.952155475,13.62051698
ffffffff,13.30784669,-21.7505019,-4.184710307
ffffffff,6.326819725,-11.79452554,7.777344372
ffffffff,7.059199084,-14.35250972,16.80771554
ffffffff,5.032704503,-10.32314584,13.10025912
ffffffff,1.445196141,-4.547572583,15.24512229
ffffffff,5.337954077,-10.41782242,10.87004987
ffffffff,5.102371901,-10.37853246,13.69011955
ffffffff,-0.529452236,-1.259517098,15.83943459
ffffffff,4.736800209,-9.859953714,14.60616082
ffffffff,7.651654468,-13.22638529,3.491217894
ffffffff,-2.083600717,1.017590811,18.30389098
ffffffff,-1.822357026,0.920938027,15.8950325
ffffffff,-4.286438285,4.12493173,22.70789371
ffffffff,13.64879578,-25.81076035,23.90626127
ffffffff,-10.1112555,14.32830859,18.97780288
ffffffff,8.186855601,-14.29505572,5.384340202
ffffffff,-0.289907835,-2.102730148,20.68137916
